Employee_ID,Job_Role,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Access_to_Mental_Health_Resources,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality
EMP2998,Designer,33,11,4,3,1,Neutral,3,2.0,3
EMP2999,Designer,42,12,4,3,0,Satisfied,1,1.0,3
EMP3000,Data Scientist,59,10,2,2,1,Satisfied,5,2.0,1
EMP3001,Designer,28,15,1,3,1,Neutral,3,2.0,3
EMP3002,HR,49,8,2,2,0,Neutral,5,,1
EMP3003,Designer,28,3,5,1,0,Neutral,2,2.0,2
EMP3004,HR,56,13,2,1,1,Neutral,4,,1
EMP3005,Data Scientist,35,10,2,2,0,Satisfied,2,2.0,3
EMP3006,Designer,42,6,1,1,0,Neutral,4,2.0,3
EMP3007,HR,34,8,2,2,1,Neutral,5,2.0,2
EMP3008,Sales,22,9,5,3,0,Satisfied,5,2.0,2
EMP3009,HR,38,11,4,2,1,Satisfied,2,2.0,2
EMP3010,Designer,47,10,1,2,1,Satisfied,3,,2
EMP3011,Data Scientist,42,9,5,3,1,Unsatisfied,5,2.0,2
EMP3012,HR,39,15,4,1,0,Unsatisfied,2,,3
EMP3013,HR,41,3,1,3,0,Neutral,2,,2
EMP3014,Sales,29,6,1,1,0,Unsatisfied,1,2.0,1
EMP3015,Marketing,51,4,3,2,1,Satisfied,5,,3
EMP3016,Data Scientist,53,14,4,2,0,Unsatisfied,5,2.0,1
EMP3017,Marketing,27,12,1,1,0,Neutral,2,,3
EMP3018,HR,46,4,2,1,0,Neutral,5,,2
EMP3019,Designer,48,15,1,2,0,Neutral,2,,3
EMP3020,HR,36,6,2,1,1,Satisfied,5,1.0,2
EMP3021,Data Scientist,21,10,3,2,0,Satisfied,1,,2
EMP3022,Sales,59,2,3,2,0,Unsatisfied,2,2.0,1
EMP3023,Project Manager,25,11,3,2,0,Unsatisfied,5,2.0,1
EMP3024,Designer,23,9,5,2,1,Unsatisfied,1,1.0,1
EMP3025,Sales,59,5,3,1,0,Unsatisfied,4,,2
EMP3026,Project Manager,49,15,1,1,0,Unsatisfied,5,2.0,1
EMP3027,Project Manager,37,6,4,3,1,Neutral,3,1.0,1
EMP3028,Designer,54,2,1,1,1,Neutral,5,2.0,2
EMP3029,Data Scientist,27,14,1,3,0,Satisfied,3,2.0,1
EMP3030,Data Scientist,51,7,5,3,1,Satisfied,1,1.0,1
EMP3031,Marketing,46,4,4,1,1,Unsatisfied,3,2.0,3
EMP3032,Marketing,31,2,1,2,1,Satisfied,5,1.0,3
EMP3033,Data Scientist,22,4,5,1,0,Neutral,2,,1
EMP3034,Software Engineer,31,0,1,2,1,Satisfied,3,2.0,2
EMP3035,Marketing,49,0,3,1,1,Neutral,2,,1
EMP3036,HR,52,4,3,2,0,Unsatisfied,5,,1
EMP3037,Data Scientist,30,9,3,1,0,Satisfied,5,2.0,1
EMP3038,Designer,54,1,3,2,1,Neutral,4,1.0,2
EMP3039,Designer,49,1,4,2,1,Unsatisfied,2,2.0,2
EMP3040,Project Manager,47,12,2,2,0,Neutral,1,2.0,2
EMP3041,Marketing,22,5,1,3,1,Unsatisfied,4,2.0,1
EMP3042,Software Engineer,39,2,4,2,1,Satisfied,4,1.0,1
EMP3043,Data Scientist,35,8,1,1,0,Neutral,5,,1
EMP3044,Software Engineer,24,0,1,3,1,Neutral,2,2.0,3
EMP3045,Marketing,53,14,1,3,0,Unsatisfied,5,2.0,2
EMP3046,Software Engineer,48,3,5,1,0,Satisfied,3,2.0,2
EMP3047,Marketing,40,9,1,3,1,Unsatisfied,4,2.0,3
EMP3048,Sales,58,14,1,3,1,Unsatisfied,3,1.0,1
EMP3049,Marketing,36,6,1,1,0,Neutral,2,1.0,1
EMP3050,Marketing,28,15,1,2,1,Neutral,2,,1
EMP3051,Sales,59,2,1,3,0,Unsatisfied,1,,2
EMP3052,Marketing,34,13,1,3,1,Neutral,5,,3
EMP3053,Software Engineer,30,1,2,2,1,Satisfied,2,1.0,3
EMP3054,Designer,43,11,1,2,1,Neutral,4,2.0,2
EMP3055,Marketing,26,3,2,2,0,Neutral,5,1.0,1
EMP3056,Data Scientist,21,5,5,2,1,Neutral,3,1.0,2
EMP3057,Data Scientist,52,4,3,1,1,Unsatisfied,4,1.0,1
EMP3058,Data Scientist,52,1,3,3,0,Unsatisfied,4,1.0,3
EMP3059,Designer,24,11,2,3,1,Unsatisfied,2,1.0,2
EMP3060,HR,38,6,4,1,0,Unsatisfied,5,1.0,3
EMP3061,HR,50,14,1,2,1,Unsatisfied,2,,1
EMP3062,Designer,36,7,2,2,0,Neutral,1,2.0,1
EMP3063,Data Scientist,56,5,2,3,0,Unsatisfied,2,,2
EMP3064,Sales,42,9,4,1,0,Neutral,4,1.0,3
EMP3065,Sales,57,11,4,3,1,Neutral,3,1.0,1
EMP3066,Project Manager,26,6,4,3,1,Unsatisfied,1,2.0,1
EMP3067,Marketing,46,1,4,2,0,Satisfied,3,2.0,3
EMP3068,Software Engineer,26,13,5,2,0,Neutral,3,2.0,1
EMP3069,Project Manager,32,7,1,3,1,Unsatisfied,2,,3
EMP3070,Project Manager,33,15,4,1,0,Unsatisfied,1,1.0,3
EMP3071,Data Scientist,46,6,1,2,0,Satisfied,4,,3
EMP3072,Sales,31,3,5,3,1,Satisfied,2,1.0,1
EMP3073,Sales,38,2,2,2,1,Neutral,3,,3
EMP3074,Software Engineer,45,6,4,2,1,Unsatisfied,1,,1
EMP3075,HR,30,4,2,3,1,Unsatisfied,4,1.0,1
EMP3076,Software Engineer,35,10,4,2,1,Unsatisfied,2,,3
EMP3077,HR,28,7,5,1,1,Satisfied,4,1.0,2
EMP3078,HR,45,1,4,3,0,Satisfied,2,2.0,2
EMP3079,Designer,36,10,1,2,1,Neutral,3,2.0,2
EMP3080,Data Scientist,34,12,4,1,1,Neutral,3,2.0,3
EMP3081,Software Engineer,20,11,4,3,0,Neutral,5,1.0,3
EMP3082,Data Scientist,37,3,4,1,0,Neutral,5,1.0,3
EMP3083,Designer,36,13,4,3,1,Neutral,3,2.0,1
EMP3084,HR,32,4,4,2,1,Neutral,4,1.0,1
EMP3085,Designer,35,11,3,1,0,Unsatisfied,2,2.0,2
EMP3086,Data Scientist,49,0,2,3,0,Unsatisfied,2,,1
EMP3087,Sales,50,1,5,1,0,Neutral,4,2.0,3
EMP3088,Sales,57,15,5,3,0,Neutral,1,2.0,2
EMP3089,HR,59,12,5,2,1,Unsatisfied,3,,1
EMP3090,Designer,44,7,1,2,0,Satisfied,2,,1
EMP3091,HR,55,12,3,2,1,Unsatisfied,2,,1
EMP3092,Data Scientist,45,15,4,1,1,Neutral,4,,2
EMP3093,Software Engineer,53,8,2,2,0,Neutral,2,,3
EMP3094,Sales,24,7,4,3,1,Satisfied,2,1.0,2
EMP3095,Designer,36,5,1,3,0,Satisfied,3,2.0,3
EMP3096,Sales,37,6,1,2,1,Satisfied,1,,2
EMP3097,Project Manager,55,4,3,2,1,Neutral,2,1.0,2
EMP3098,Software Engineer,29,6,3,3,0,Satisfied,1,,3
EMP3099,Project Manager,42,11,5,3,0,Neutral,2,,1
EMP3100,Marketing,35,5,3,1,1,Neutral,1,,2
EMP3101,Project Manager,26,7,3,3,0,Neutral,2,,2
EMP3102,Software Engineer,36,14,3,2,0,Satisfied,1,,3
EMP3103,Data Scientist,35,13,5,3,0,Neutral,3,1.0,3
EMP3104,Designer,28,8,4,1,1,Satisfied,2,1.0,1
EMP3105,Data Scientist,47,10,3,3,1,Neutral,1,1.0,3
EMP3106,Marketing,52,4,2,2,0,Unsatisfied,2,2.0,3
EMP3107,Software Engineer,55,5,4,2,1,Unsatisfied,4,2.0,1
EMP3108,Marketing,26,10,2,2,0,Neutral,5,1.0,2
EMP3109,Sales,32,6,3,1,0,Neutral,3,1.0,3
EMP3110,Sales,26,3,1,1,1,Unsatisfied,2,,2
EMP3111,Software Engineer,36,10,2,1,0,Unsatisfied,1,1.0,2
EMP3112,HR,37,10,1,2,1,Neutral,3,1.0,1
EMP3113,Designer,55,9,3,2,1,Satisfied,4,1.0,3
EMP3114,Sales,46,3,2,1,0,Unsatisfied,5,2.0,3
EMP3115,Project Manager,21,0,4,1,0,Unsatisfied,3,,2
EMP3116,Data Scientist,47,11,1,2,1,Unsatisfied,1,1.0,1
EMP3117,Data Scientist,33,5,1,1,1,Unsatisfied,5,1.0,2
EMP3118,HR,48,7,1,2,1,Unsatisfied,3,2.0,3
EMP3119,Project Manager,47,0,1,1,1,Neutral,3,2.0,2
EMP3120,Sales,37,11,1,1,1,Neutral,2,1.0,1
EMP3121,Sales,28,0,2,2,0,Satisfied,1,1.0,1
EMP3122,HR,31,3,2,2,0,Unsatisfied,1,1.0,1
EMP3123,HR,56,9,1,3,0,Satisfied,1,2.0,2
EMP3124,Sales,50,15,2,3,0,Unsatisfied,2,2.0,3
EMP3125,HR,59,7,4,1,1,Neutral,2,2.0,2
EMP3126,Data Scientist,53,0,3,3,0,Unsatisfied,5,1.0,3
EMP3127,Data Scientist,48,15,1,3,0,Neutral,2,2.0,2
EMP3128,Designer,45,10,1,1,0,Satisfied,3,2.0,1
EMP3129,Sales,46,11,4,1,0,Neutral,5,,1
EMP3130,Sales,28,0,4,1,1,Satisfied,1,,1
EMP3131,Sales,50,3,1,1,0,Neutral,1,,3
EMP3132,Project Manager,21,7,4,2,1,Neutral,2,2.0,3
EMP3133,Software Engineer,40,8,1,2,1,Unsatisfied,5,,3
EMP3134,Data Scientist,32,11,4,3,0,Unsatisfied,3,1.0,3
EMP3135,Designer,54,4,4,3,1,Neutral,2,1.0,2
EMP3136,Data Scientist,30,13,2,1,1,Unsatisfied,4,2.0,2
EMP3137,Project Manager,48,4,3,3,1,Neutral,1,1.0,1
EMP3138,Sales,33,14,2,1,1,Unsatisfied,3,,3
EMP3139,Project Manager,23,8,4,3,0,Unsatisfied,4,,1
EMP3140,HR,38,2,2,3,0,Satisfied,1,2.0,2
EMP3141,Designer,23,6,2,2,1,Unsatisfied,1,2.0,3
EMP3142,Designer,49,4,5,3,1,Unsatisfied,3,,1
EMP3143,Software Engineer,42,5,1,3,0,Satisfied,1,,3
EMP3144,Software Engineer,26,1,3,3,0,Satisfied,5,,2
EMP3145,Software Engineer,60,6,1,1,1,Satisfied,3,,3
EMP3146,Data Scientist,28,5,1,1,1,Neutral,5,2.0,2
EMP3147,Marketing,24,5,3,2,1,Neutral,3,,2
EMP3148,Sales,21,10,2,3,1,Satisfied,3,2.0,3
EMP3149,Software Engineer,60,14,5,2,1,Satisfied,4,2.0,3
EMP3150,Designer,50,5,4,1,0,Unsatisfied,2,,3
EMP3151,Data Scientist,26,7,2,1,1,Unsatisfied,4,,2
EMP3152,Project Manager,44,13,2,3,0,Satisfied,1,1.0,3
EMP3153,Sales,40,0,1,1,0,Satisfied,2,,1
EMP3154,HR,23,8,1,2,1,Unsatisfied,4,2.0,3
EMP3155,Designer,55,7,4,3,0,Satisfied,1,2.0,1
EMP3156,Data Scientist,41,2,5,1,0,Unsatisfied,2,1.0,3
EMP3157,HR,56,4,2,1,0,Unsatisfied,1,1.0,1
EMP3158,Project Manager,39,12,1,1,0,Unsatisfied,5,,1
EMP3159,Designer,42,8,3,2,0,Satisfied,3,2.0,2
EMP3160,Software Engineer,51,4,3,1,0,Satisfied,4,1.0,2
EMP3161,Project Manager,52,12,1,1,1,Neutral,2,2.0,2
EMP3162,Designer,49,2,2,1,1,Satisfied,4,,3
EMP3163,Sales,53,3,3,3,0,Satisfied,5,,3
EMP3164,HR,50,15,1,2,0,Satisfied,4,,2
EMP3165,Marketing,57,11,2,3,1,Neutral,1,,1
EMP3166,HR,55,10,4,3,0,Satisfied,2,,1
EMP3167,Sales,53,12,5,3,0,Neutral,4,,1
EMP3168,Designer,24,12,3,2,1,Unsatisfied,3,1.0,1
EMP3169,Sales,20,2,3,3,1,Neutral,2,2.0,1
EMP3170,Designer,58,13,4,1,0,Satisfied,3,2.0,1
EMP3171,Designer,41,3,2,3,0,Neutral,1,,2
EMP3172,Data Scientist,54,4,5,1,0,Neutral,5,1.0,1
EMP3173,Data Scientist,41,2,1,1,0,Satisfied,5,2.0,3
EMP3174,Data Scientist,27,1,2,2,0,Satisfied,3,,1
EMP3175,HR,57,4,4,3,0,Unsatisfied,1,2.0,3
EMP3176,Designer,49,1,2,1,1,Neutral,1,,3
EMP3177,Data Scientist,60,14,5,3,0,Unsatisfied,5,2.0,2
EMP3178,Software Engineer,25,13,3,3,0,Satisfied,4,1.0,2
EMP3179,Data Scientist,44,6,1,3,1,Neutral,5,2.0,2
EMP3180,Sales,54,5,5,2,0,Unsatisfied,5,2.0,3
EMP3181,Data Scientist,46,9,3,2,1,Unsatisfied,4,2.0,1
EMP3182,Marketing,58,0,2,3,1,Satisfied,5,2.0,2
EMP3183,Sales,43,6,3,1,0,Unsatisfied,5,2.0,3
EMP3184,HR,45,12,5,1,0,Neutral,5,,1
EMP3185,Software Engineer,52,4,3,2,1,Neutral,1,1.0,1
EMP3186,Marketing,29,14,1,3,0,Satisfied,3,,1
EMP3187,Project Manager,22,15,2,2,1,Unsatisfied,3,1.0,2
EMP3188,Marketing,54,7,5,3,0,Satisfied,5,2.0,3
EMP3189,Project Manager,50,10,1,3,0,Satisfied,3,2.0,2
EMP3190,Software Engineer,47,9,2,3,0,Neutral,4,,3
EMP3191,HR,25,5,3,3,0,Unsatisfied,2,2.0,2
EMP3192,HR,31,6,1,3,1,Neutral,5,,2
EMP3193,Project Manager,23,1,1,2,0,Satisfied,5,1.0,2
EMP3194,Data Scientist,35,8,2,3,1,Satisfied,5,,1
EMP3195,HR,51,11,1,3,0,Unsatisfied,4,,2
EMP3196,Marketing,29,9,3,3,0,Satisfied,2,,3
EMP3197,Sales,37,10,4,2,1,Neutral,2,2.0,3
EMP3198,Marketing,27,14,4,2,1,Unsatisfied,4,2.0,3
EMP3199,Marketing,31,12,3,2,1,Unsatisfied,3,2.0,1
EMP3200,Sales,30,10,4,3,1,Unsatisfied,2,,1
EMP3201,Sales,27,10,3,3,1,Unsatisfied,1,1.0,3
EMP3202,Project Manager,30,2,4,1,0,Neutral,3,1.0,2
EMP3203,Project Manager,32,15,5,1,0,Neutral,3,2.0,1
EMP3204,Data Scientist,40,12,3,2,0,Unsatisfied,3,,2
EMP3205,Software Engineer,43,4,5,2,0,Unsatisfied,5,2.0,1
EMP3206,Software Engineer,23,9,2,1,1,Unsatisfied,2,,1
EMP3207,Marketing,22,8,4,2,1,Satisfied,3,2.0,3
EMP3208,Project Manager,32,15,3,2,1,Satisfied,3,2.0,1
EMP3209,Designer,29,2,1,3,0,Unsatisfied,3,1.0,2
EMP3210,HR,56,4,1,3,1,Unsatisfied,1,2.0,3
EMP3211,Project Manager,46,14,3,3,1,Satisfied,3,1.0,1
EMP3212,Sales,58,2,5,2,1,Satisfied,5,,1
EMP3213,HR,52,3,1,1,1,Satisfied,4,2.0,1
EMP3214,Data Scientist,55,6,5,3,0,Unsatisfied,1,,1
EMP3215,Software Engineer,57,3,2,3,1,Satisfied,2,1.0,1
EMP3216,Data Scientist,33,10,1,1,0,Satisfied,3,,1
EMP3217,Designer,52,3,1,1,0,Satisfied,5,2.0,1
EMP3218,HR,33,10,2,2,1,Neutral,5,,1
EMP3219,Project Manager,31,7,5,3,1,Neutral,3,1.0,1
EMP3220,Designer,60,8,1,1,0,Neutral,3,1.0,1
EMP3221,Data Scientist,46,3,4,2,0,Satisfied,5,2.0,3
EMP3222,HR,51,3,3,2,1,Unsatisfied,4,2.0,3
EMP3223,Designer,33,5,4,3,1,Satisfied,4,,3
EMP3224,Project Manager,23,10,2,3,0,Neutral,4,2.0,1
EMP3225,Data Scientist,31,6,3,1,1,Satisfied,3,,2
EMP3226,Software Engineer,39,4,3,2,1,Unsatisfied,1,,2
EMP3227,Designer,30,13,2,3,0,Neutral,4,2.0,1
EMP3228,Marketing,54,8,4,2,1,Satisfied,5,1.0,3
EMP3229,HR,24,9,2,1,1,Neutral,3,,3
EMP3230,Designer,30,11,3,3,1,Satisfied,4,2.0,1
EMP3231,Designer,28,8,2,2,1,Neutral,1,,3
EMP3232,Marketing,58,8,4,3,0,Satisfied,4,2.0,2
EMP3233,Software Engineer,20,5,2,2,1,Satisfied,1,2.0,1
EMP3234,Project Manager,21,12,5,3,1,Neutral,1,2.0,3
EMP3235,Marketing,39,14,5,2,0,Satisfied,5,2.0,1
EMP3236,Data Scientist,22,2,2,1,1,Satisfied,4,,1
EMP3237,Data Scientist,40,15,1,1,0,Satisfied,1,,1
EMP3238,Project Manager,58,13,4,2,1,Satisfied,2,,3
EMP3239,Designer,36,10,2,3,0,Unsatisfied,1,1.0,3
EMP3240,Sales,43,14,1,3,1,Satisfied,4,2.0,2
EMP3241,Designer,43,15,5,3,1,Neutral,4,2.0,1
EMP3242,Data Scientist,40,0,4,1,1,Satisfied,2,,1
EMP3243,Project Manager,40,2,5,3,1,Satisfied,1,1.0,1
EMP3244,Project Manager,35,2,2,2,0,Unsatisfied,2,2.0,3
EMP3245,Designer,22,12,1,2,1,Neutral,2,1.0,3
EMP3246,Sales,41,12,3,1,1,Unsatisfied,2,2.0,1
EMP3247,Designer,26,11,1,3,0,Satisfied,3,1.0,2
EMP3248,Marketing,34,13,5,3,1,Satisfied,1,1.0,1
EMP3249,Data Scientist,31,4,2,3,1,Satisfied,4,1.0,2
EMP3250,Data Scientist,52,7,1,3,0,Neutral,5,1.0,3
EMP3251,Sales,60,15,4,1,1,Neutral,5,,2
EMP3252,Data Scientist,36,15,2,1,1,Unsatisfied,4,,2
EMP3253,Project Manager,21,9,1,3,0,Unsatisfied,5,,1
EMP3254,Sales,40,13,2,3,0,Neutral,4,1.0,3
EMP3255,Project Manager,60,4,2,1,0,Unsatisfied,4,2.0,2
EMP3256,Marketing,55,3,2,2,0,Satisfied,4,2.0,2
EMP3257,Marketing,28,15,5,3,1,Satisfied,3,,3
EMP3258,HR,28,1,2,1,1,Unsatisfied,2,1.0,2
EMP3259,Project Manager,53,13,3,3,0,Satisfied,4,1.0,1
EMP3260,Sales,38,10,5,3,1,Neutral,5,,3
EMP3261,Designer,55,5,3,1,1,Neutral,5,,3
EMP3262,Project Manager,40,15,4,2,1,Neutral,3,2.0,1
EMP3263,Designer,33,2,5,3,1,Neutral,5,,1
EMP3264,Sales,37,14,2,3,1,Satisfied,5,1.0,3
EMP3265,Marketing,54,9,3,1,1,Unsatisfied,1,,3
EMP3266,HR,31,6,1,1,0,Neutral,4,,2
EMP3267,Data Scientist,30,10,2,3,1,Unsatisfied,4,,1
EMP3268,HR,26,6,5,2,0,Unsatisfied,2,1.0,3
EMP3269,Designer,24,13,1,1,0,Neutral,2,2.0,1
EMP3270,Marketing,46,11,3,2,0,Neutral,3,2.0,2
EMP3271,Software Engineer,21,0,4,1,0,Satisfied,5,2.0,2
EMP3272,Designer,56,4,1,1,1,Satisfied,1,2.0,1
EMP3273,Sales,57,0,2,3,1,Satisfied,5,,1
EMP3274,Designer,21,15,5,3,0,Unsatisfied,5,1.0,2
EMP3275,Marketing,31,8,4,3,1,Satisfied,3,1.0,1
EMP3276,Project Manager,43,1,4,1,1,Unsatisfied,4,1.0,2
EMP3277,Data Scientist,47,0,3,3,0,Unsatisfied,5,2.0,1
EMP3278,Designer,31,7,2,1,0,Satisfied,3,2.0,3
EMP3279,Sales,45,11,2,2,0,Unsatisfied,1,1.0,3
EMP3280,Project Manager,27,0,2,2,0,Unsatisfied,5,,2
EMP3281,Sales,34,4,2,3,1,Neutral,3,1.0,2
EMP3282,Marketing,50,9,1,2,0,Neutral,3,2.0,2
EMP3283,Software Engineer,37,1,3,2,0,Unsatisfied,1,,1
EMP3284,Project Manager,23,2,3,1,0,Unsatisfied,1,1.0,1
EMP3285,Data Scientist,27,10,2,1,1,Satisfied,3,2.0,2
EMP3286,Software Engineer,27,8,2,1,0,Neutral,5,,3
EMP3287,Data Scientist,50,0,1,1,1,Unsatisfied,1,2.0,3
EMP3288,Data Scientist,57,14,3,2,0,Satisfied,4,2.0,1
EMP3289,Sales,32,12,1,3,1,Neutral,1,1.0,2
EMP3290,Sales,50,2,1,1,1,Satisfied,3,,2
EMP3291,Marketing,57,8,1,1,1,Satisfied,3,2.0,3
EMP3292,Sales,43,3,3,3,1,Neutral,2,1.0,1
EMP3293,Sales,35,9,5,2,1,Unsatisfied,1,2.0,2
EMP3294,Sales,35,14,5,3,1,Unsatisfied,1,2.0,3
EMP3295,HR,42,2,1,2,0,Unsatisfied,2,2.0,1
EMP3296,Designer,46,1,3,3,0,Unsatisfied,1,1.0,1
EMP3297,Data Scientist,41,9,1,1,1,Satisfied,2,2.0,1
EMP3298,Project Manager,53,8,5,3,1,Neutral,1,1.0,2
EMP3299,Data Scientist,33,9,3,3,1,Neutral,3,2.0,2
EMP3300,Data Scientist,59,7,5,1,0,Neutral,3,2.0,1
EMP3301,Designer,57,3,3,3,0,Unsatisfied,1,1.0,1
EMP3302,HR,43,15,1,1,0,Neutral,5,1.0,1
EMP3303,HR,49,8,1,3,1,Satisfied,1,2.0,2
EMP3304,Software Engineer,44,0,1,2,0,Unsatisfied,3,2.0,3
EMP3305,HR,40,13,4,3,0,Neutral,3,1.0,1
EMP3306,Project Manager,59,6,1,3,0,Satisfied,3,2.0,2
EMP3307,HR,60,6,3,3,0,Unsatisfied,3,,3
EMP3308,Data Scientist,29,7,1,1,0,Satisfied,3,,1
EMP3309,Sales,47,12,3,3,1,Satisfied,5,2.0,2
EMP3310,Data Scientist,38,10,4,1,0,Unsatisfied,4,,1
EMP3311,HR,51,6,5,3,1,Neutral,3,1.0,2
EMP3312,HR,23,9,2,2,0,Satisfied,1,2.0,1
EMP3313,Sales,36,10,5,3,1,Neutral,4,1.0,1
EMP3314,Software Engineer,53,15,3,3,0,Unsatisfied,2,,3
EMP3315,HR,42,11,1,1,0,Satisfied,5,2.0,2
EMP3316,Sales,30,6,5,2,1,Neutral,5,2.0,1
EMP3317,Designer,52,13,2,1,1,Satisfied,1,1.0,3
EMP3318,Designer,36,13,2,2,0,Unsatisfied,3,1.0,1
EMP3319,Sales,55,10,4,1,0,Unsatisfied,4,1.0,2
EMP3320,Software Engineer,33,7,5,2,1,Unsatisfied,3,2.0,1
EMP3321,Marketing,57,5,3,1,0,Satisfied,4,,3
EMP3322,Software Engineer,43,0,3,3,0,Neutral,1,,2
EMP3323,Data Scientist,41,15,5,1,0,Neutral,3,,2
EMP3324,Sales,55,12,4,3,0,Unsatisfied,5,2.0,1
EMP3325,HR,58,8,3,2,0,Satisfied,5,2.0,3
EMP3326,Software Engineer,23,12,2,3,0,Unsatisfied,2,1.0,3
EMP3327,Project Manager,53,3,4,3,1,Unsatisfied,4,,1
EMP3328,HR,26,4,2,1,1,Neutral,1,1.0,2
EMP3329,Designer,32,15,1,3,1,Neutral,3,,3
EMP3330,HR,29,13,1,1,1,Unsatisfied,1,1.0,3
EMP3331,Data Scientist,31,9,4,2,1,Unsatisfied,5,,2
EMP3332,Sales,53,4,4,1,1,Satisfied,4,2.0,1
EMP3333,HR,33,13,3,2,0,Unsatisfied,3,1.0,3
EMP3334,Sales,44,14,3,1,0,Unsatisfied,5,1.0,1
EMP3335,Project Manager,41,14,1,3,1,Satisfied,1,,2
EMP3336,Project Manager,38,6,4,2,1,Satisfied,1,2.0,2
EMP3337,Sales,40,15,5,2,0,Satisfied,4,1.0,3
EMP3338,HR,40,2,3,1,1,Neutral,5,2.0,2
EMP3339,Marketing,21,11,3,3,0,Neutral,1,1.0,2
EMP3340,Project Manager,49,2,2,3,0,Neutral,2,2.0,2
EMP3341,Project Manager,57,7,2,3,0,Neutral,5,1.0,1
EMP3342,Project Manager,57,4,1,3,0,Unsatisfied,3,2.0,3
EMP3343,Data Scientist,54,6,1,3,0,Neutral,1,1.0,1
EMP3344,Designer,59,11,4,3,0,Satisfied,1,,3
EMP3345,Sales,32,10,2,3,0,Unsatisfied,3,2.0,1
EMP3346,Software Engineer,23,15,3,3,1,Satisfied,3,1.0,2
EMP3347,Marketing,43,3,4,1,0,Unsatisfied,1,1.0,1
EMP3348,Designer,52,4,2,3,1,Neutral,5,2.0,1
EMP3349,Project Manager,44,9,5,2,1,Neutral,2,,3
EMP3350,Designer,33,12,2,3,1,Satisfied,5,2.0,2
EMP3351,Project Manager,20,10,3,2,0,Unsatisfied,2,2.0,2
EMP3352,Software Engineer,31,13,4,3,1,Unsatisfied,2,2.0,2
EMP3353,Sales,53,15,3,2,0,Unsatisfied,5,2.0,3
EMP3354,Designer,44,2,5,1,0,Neutral,5,1.0,3
EMP3355,HR,39,2,5,3,0,Neutral,3,,2
EMP3356,Project Manager,57,5,2,3,0,Satisfied,1,2.0,3
EMP3357,Software Engineer,45,3,2,1,0,Neutral,4,1.0,2
EMP3358,Sales,29,10,4,1,0,Satisfied,3,1.0,1
EMP3359,Sales,47,6,2,2,1,Unsatisfied,2,1.0,1
EMP3360,Data Scientist,25,0,3,3,1,Neutral,2,2.0,1
EMP3361,Software Engineer,23,12,5,3,1,Unsatisfied,1,2.0,1
EMP3362,HR,44,7,4,3,1,Neutral,3,1.0,2
EMP3363,HR,21,15,5,3,0,Unsatisfied,1,1.0,2
EMP3364,Sales,42,5,3,2,0,Unsatisfied,5,,1
EMP3365,Sales,30,7,2,2,1,Neutral,4,,3
EMP3366,Designer,53,8,5,2,1,Neutral,4,1.0,1
EMP3367,Project Manager,25,8,4,2,0,Unsatisfied,3,1.0,3
EMP3368,Sales,37,12,1,2,0,Unsatisfied,1,2.0,2
EMP3369,Data Scientist,54,0,4,1,1,Satisfied,1,1.0,1
EMP3370,Project Manager,35,5,2,1,0,Satisfied,2,1.0,2
EMP3371,Marketing,25,13,4,1,1,Neutral,5,,3
EMP3372,Project Manager,56,9,2,1,1,Unsatisfied,5,,3
EMP3373,Sales,21,4,4,1,0,Neutral,2,2.0,3
EMP3374,Software Engineer,58,9,1,2,0,Satisfied,4,,3
EMP3375,HR,35,7,2,2,1,Satisfied,4,2.0,3
EMP3376,Project Manager,57,3,5,3,0,Neutral,5,2.0,3
EMP3377,Sales,31,0,3,3,1,Unsatisfied,2,2.0,3
EMP3378,Designer,54,12,4,3,0,Neutral,5,1.0,2
EMP3379,Designer,20,1,2,3,0,Unsatisfied,4,2.0,2
EMP3380,Data Scientist,40,5,5,2,1,Neutral,3,1.0,1
EMP3381,HR,48,14,3,3,0,Neutral,4,,1
EMP3382,Software Engineer,35,10,5,1,0,Unsatisfied,2,2.0,2
EMP3383,Designer,42,7,1,2,1,Unsatisfied,1,,2
EMP3384,Marketing,53,11,1,3,1,Neutral,5,1.0,2
EMP3385,Sales,43,7,2,2,0,Unsatisfied,2,,1
EMP3386,Software Engineer,27,9,5,3,1,Satisfied,4,2.0,1
EMP3387,Project Manager,47,1,3,2,0,Satisfied,1,2.0,2
EMP3388,Software Engineer,52,4,3,2,0,Satisfied,4,,3
EMP3389,Designer,20,0,3,3,1,Unsatisfied,5,1.0,1
EMP3390,HR,24,15,1,2,0,Satisfied,2,2.0,2
EMP3391,Sales,20,13,4,2,0,Satisfied,5,1.0,3
EMP3392,Data Scientist,47,11,1,3,1,Neutral,5,,3
EMP3393,Marketing,46,12,1,2,1,Satisfied,1,2.0,2
EMP3394,Data Scientist,41,12,5,1,0,Unsatisfied,4,,1
EMP3395,Data Scientist,52,5,2,2,1,Unsatisfied,5,2.0,1
EMP3396,Software Engineer,48,0,2,3,0,Satisfied,5,1.0,1
EMP3397,HR,59,6,4,2,1,Unsatisfied,4,2.0,1
EMP3398,Designer,25,0,2,1,0,Neutral,1,1.0,2
EMP3399,Software Engineer,53,4,3,1,1,Neutral,3,2.0,1
